표지일련번호,표지종별,X좌표,Y좌표,표지판 근거리 이미지1,표지판 근거리 이미지2,표지판 근거리 이미지3,표지판 근거리 이미지4,표지판 근거리 이미지5,표지판 원거리 이미지1,표지판 원거리 이미지2,데이터기준일자
WR(서울특별시 양천구)-[목동동로6길]-하-1,2방향예고표지,188192.38,445796.27,/2006-08-23/WRC0115단풍길D/22.단풍길-02-2.jpg,,,,,/2006-08-23/WRC0115단풍길D/22.단풍길-02-1.jpg,,2018-04-30
WR(서울특별시 양천구)-[목동로3길]-상-2,2방향표지,187902.79,445520.69,,,,,,/2006-08-23/WRC0115산내들길U/24.산내들길-03-3.jpg,,2018-04-30
WR(서울특별시 도봉구)-[도봉로]-하-11,3방향예고표지,203237.25,461202.22,/2006-08-23/WRC0110도봉로D/하17쌍문2동701(근경).jpg,,,,,/2006-08-23/WRC0110도봉로D/하17쌍문2동701(원경).jpg,,2018-04-30
UR(서울특별시)-[가양대로]-상-6,3방향표지,189517.79,453505.32,/2010-03-25/WRC0114구룡로U/구룡로 상14근.jpg,,,,,/2010-03-25/WRC0114구룡로U/구룡로 상14원.jpg,,2018-04-30
UR(서울특별시)-20[서오릉로]-하-28,3방향표지,193147.99,456010.3,/2006-07-04/WRC0112서오릉로U/사진2(서오릉로-2-전면-근거리).jpg,,,,,/2006-07-04/WRC0112서오릉로U/사진2(서오릉로-2-전면-원거리).jpg,,2018-04-30
NR-1[서부간선도로]-하-1454,1방향표지,189512.46,446131.57,,,,,,/2004-07-27/NR1D/nr-1-d-1626원거리.jpg,,2018-04-30
UR(서울특별시)-[논현로]-상-26,3방향예고표지,203641.1,442338.88,/2006-07-04/URC010090논현로U/dsc00090.jpg,,,,,/2006-09-05/URC010090U/UR(C0100)-90논현로-상-12.jpg,,2018-04-30
WR(서울특별시 종로구)-[동남로]-하-1,3방향예고표지,210467.98,442903.7,/2011-04-13/WRC0101동남로D/2.jpg,,,,,/2011-04-13/WRC0101동남로D/1.jpg,,2018-04-30
UR(서울특별시)-[가양대로]-하-17,2방향표지,189859.26,453721.88,/2012-07-23/URC0100가양대로D/가양1(4).jpg,,,,,/2012-07-23/URC0100가양대로D/가양2(4).jpg,,2018-04-30
UR(서울특별시)-[가양대로]-상-11,2방향표지,189859.26,453721.88,/2012-07-23/URC0100가양대로U/가양1(1).jpg,,,,,/2012-07-23/URC0100가양대로U/가양2(1).jpg,,2018-04-30
UR(서울특별시)-[마장로]-하-10,3방향표지,202043.49,451735.79,/2017-05-18/URC0100마장로D/24.jpg,,,,,,,2018-04-30
UR-[마장로]-상-2,3방향표지,202043.49,451735.79,/2017-05-18/UR마장로U/23.jpg,,,,,,,2018-04-30
UR(서울특별시)-60[왕십리로]-상-2,3방향표지,203017.37,451008.29,/2012-07-24/URC010060왕십리로U/표지판 2 근.jpg,,,,,/2012-07-24/URC010060왕십리로U/표지판 2 원.jpg,,2018-04-30
WR(서울특별시 노원구)-[마들로]-상-7,3방향예고표지,206045.88,457758.15,/2006-08-09/WRC0111마들길U/6.13(7-근).jpg,,,,,/2006-08-09/WRC0111마들길U/6.13(7-원).jpg,,2018-04-30
NR-1[서부간선도로]-하-1453,교량표지,189443.67,446836.45,,,,,,/2004-07-27/NR1D/nr-1-d-1625원거리.jpg,,2018-04-30
WR(서울특별시 양천구)-[신목로5길]-하-1,3방향표지,188775.33,446232.25,/2006-08-16/WRC0115도림천로D/03.도림천로-01-2.jpg,,,,,/2006-08-16/WRC0115도림천로D/03.도림천로-01-1.jpg,,2018-04-30
WR(서울특별시 양천구)-[안양천로]-하-2,2방향표지,189077.98,446112.4,/2006-08-16/WRC0115도림천로D/03.도림천로-02-2.jpg,,,,,/2006-08-16/WRC0115도림천로D/03.도림천로-02-1.jpg,,2018-04-30
WR(서울특별시 양천구)-[신목로]-상-1,2방향표지,188657.15,446375.61,/2006-08-16/WRC0115도림천로U/03.도림천로-03-2.jpg,,,,,/2006-08-16/WRC0115도림천로U/03.도림천로-03-1.jpg,,2018-04-30
WR(서울특별시 양천구)-[신목로]-하-3,2방향표지,188657.15,446375.61,,,,,,/2006-08-16/WRC0115도림천로D/03.도림천로-03-3.jpg,,2018-04-30
WR(서울특별시 양천구)-[안양천로]-상-25,2방향표지,189139.5,447026.21,/2006-08-16/WRC0115안양천길U/13.안양천길-40-2.jpg,,,,,/2006-08-16/WRC0115안양천길U/13.안양천길-40-1.jpg,,2018-04-30
WR(서울특별시 양천구)-[안양천로]-하-22,2방향표지,189139.5,447026.21,,,,,,/2006-08-16/WRC0115안양천길D/13.안양천길-40-3.jpg,,2018-04-30
WR(서울특별시 양천구)-[안양천로]-상-26,1방향표지,189072.58,446143.61,/2006-08-16/WRC0115안양천길U/13.안양천길-41-2.jpg,,,,,/2006-08-16/WRC0115안양천길U/13.안양천길-41-1.jpg,,2018-04-30
WR(서울특별시 노원구)-[마들로]-하-4,2방향표지,205572.17,458436.3,/2006-08-08/WRC0111마들길D/6.13(1-전-근).jpg,,,,,/2006-08-08/WRC0111마들길D/6.13(1-전-원).jpg,,2018-04-30
WR(서울특별시 노원구)-[마들로]-상-2,2방향표지,205572.17,458436.3,/2006-08-08/WRC0111U/WR(C0111)-마들길-상-2.jpg,,,,,/2006-08-08/WRC0111마들길U/6.13(1-후-원).jpg,,2018-04-30
WR(서울특별시 노원구)-[마들로]-상-3,2방향표지,205612.47,458372,/2006-08-08/WRC0111마들길U/6.13(2-전-근).jpg,,,,,/2006-08-08/WRC0111마들길U/6.13(2-전-원).jpg,,2018-04-30
UR(서울특별시)-70[강변북로]-하-30,2방향표지,205390,447886.19,/2009-01-28/URC010070강변북로D/s7304658.jpg,/2009-01-28/URC010070강변북로D/s7304656(1).jpg,/2009-01-28/URC010070강변북로D/s7304657.jpg,,,/2009-01-28/URC010070강변북로D/s7304655.jpg,,2018-04-30
UR(서울특별시)-70[강변북로]-하-32,2방향표지,205132.24,447980.05,/2010-11-02/URC010070강변북로D/70-하-32.jpg,/2009-01-28/URC010070강변북로D/s7304691.jpg,/2009-01-28/URC010070강변북로D/s7304692.jpg,,,/2009-01-28/URC010070강변북로D/s7304690.jpg,,2018-04-30
UR(서울특별시)-70[둘레길]-하-33,3지명이정표지,204850.11,448068.66,/2009-01-28/URC010070강변북로D/s7304695.jpg,,,,,/2009-01-28/URC010070강변북로D/s7304694.jpg,,2018-04-30
UR(서울특별시)-70[둘레길]-하-34,3방향예고표지,204429.41,448213.82,/2009-01-28/URC010070강변북로D/s7304697.jpg,/2009-01-28/URC010070강변북로D/s7304699.jpg,/2009-01-28/URC010070강변북로D/s7304700.jpg,/2009-01-28/URC010070강변북로D/s7304701.jpg,,/2009-01-28/URC010070강변북로D/s7304696.jpg,,2018-04-30
UR(서울특별시)-70[둘레길]-하-35,3방향표지,204052.5,448293.33,/2010-11-02/URC010070강변북로D/70-하-35.jpg,,,,,/2009-01-28/URC010070강변북로D/s7304702.jpg,,2018-04-30
UR(서울특별시)-70[강변북로]-하-39,2방향표지,203268.43,448682.34,/2009-01-28/URC010070강변북로D/s7304715.jpg,,,,,/2009-01-28/URC010070강변북로D/s7304714.jpg,,2018-04-30
UR(서울특별시)-70[강변북로]-하-41,교량표지,203080.36,448699.32,/2009-01-28/URC010070강변북로D/s7304758.jpg,,,,,/2009-01-28/URC010070강변북로D/s7304757.jpg,,2018-04-30
WR(서울특별시 노원구)-[마들로]-상-8,1방향표지,206128.42,457305.91,/2006-08-09/WRC0111마들길U/6.13(8-근).jpg,,,,,/2006-08-09/WRC0111마들길U/6.13(8-원).jpg,,2018-04-30
WR(서울특별시 노원구)-[마들로]-상-9,단일노선표지,206127.54,457164.98,/2006-08-09/WRC0111마들길U/6.13(9-근).jpg,,,,,/2006-08-09/WRC0111마들길U/6.13(9-원).jpg,,2018-04-30
WR(서울특별시 양천구)-[가로공원로]-상-1,도계표지,184246.94,448099.8,/2006-08-16/WRC0115가로공원길U/05.가로공원길-01-2.jpg,,,,,/2006-08-16/WRC0115가로공원길U/05.가로공원길-01-1.jpg,,2018-04-30
WR(서울특별시 양천구)-[가로공원로]-상-2,3방향예고표지,184418.78,448139.15,/2006-08-16/WRC0115가로공원길U/05.가로공원길-02-2.jpg,,,,,/2006-08-16/WRC0115가로공원길U/05.가로공원길-02-1.jpg,,2018-04-30
UR(서울특별시)-92[가로공원로]-상-62,3방향표지,184733.27,448195.1,/2006-08-16/WRC0115가로공원길U/05.가로공원길-03-2.jpg,,,,,/2006-08-16/WRC0115가로공원길U/05.가로공원길-03-1.jpg,,2018-04-30
UR(서울특별시)-92[가로공원로]-하-65,3방향표지,184733.27,448195.1,,,,,,/2006-08-16/WRC0115가로공원길D/05.가로공원길-03-3.jpg,,2018-04-30
WR(서울특별시 송파구)-[문정로]-하-5,3방향표지,211483.52,442904.23,/2011-10-12/WRC0124문정동길D/문정로 문정동 문정중학교 앞뒷면후.jpg,,,,,/2011-10-12/WRC0124문정동길D/문정로 문정동 문정중학교 앞뒷면원거리.jpg,,2018-04-30
WR(서울특별시 송파구)-[문정로]-상-5,3방향예고표지,211416.75,442772.32,/2011-10-12/WRC0124문정동길U/문정로 문정동 송파의원 앞후.jpg,,,,,/2011-10-12/WRC0124문정동길U/문정로 문정동 송파의원 앞원거리.jpg,,2018-04-30
WR(서울특별시 송파구)-[문정로]-하-4,3방향예고표지,211360.97,442729.35,/2011-10-12/WRC0124문정동길D/문정로 문정동 대우프르지오@102동앞후.jpg,,,,,/2011-10-12/WRC0124문정동길D/문정로 문정동 대우프르지오@102동앞원거리.jpg,,2018-04-30
WR(서울특별시 송파구)-[문정로]-하-1,3방향표지,211151.7,442707.3,/2011-10-12/WRC0124문정동길D/문정 문정동문덕초교사거리후.jpg,,,,,/2011-10-12/WRC0124문정동길D/문정 문정동문덕초교사거리후원거리(1).jpg,,2018-04-30
UR(서울특별시)-[을지로]-하-1,2방향표지,198490.13,451503.77,/2006-07-24/URC0100을지로D/을지로-26-후면-근거리.jpg,,,,,/2006-07-24/URC0100을지로D/을지로-26-후면-원거리.jpg,,2018-04-30
WR(서울특별시 양천구)-[목동동로6길]-상-41,1방향표지,188104.63,445999.15,/2006-08-11/WRC0115목동동로U/10.목동동로-38-2.jpg,,,,,/2006-08-11/WRC0115목동동로U/10.목동동로-38-1.jpg,,2018-04-30
UR(서울특별시)-[월드컵북로]-상-28,3방향표지,189581.45,453446.15,/2011-01-20/WRC0114상암동길U/상암동길 하1 근.jpg,,,,,/2011-01-20/WRC0114상암동길U/상암동길 하1 원.jpg,,2018-04-30
WR(서울특별시 양천구)-[목동동로]-상-42,1방향표지,188210.07,446094.43,/2006-08-11/WRC0115목동동로U/10.목동동로-39-2.jpg,,,,,/2006-08-11/WRC0115목동동로U/10.목동동로-39-1.jpg,,2018-04-30
WR(서울특별시 강남구)-[개포로]-하-6,3방향예고표지,204498.83,441988.32,/2006-08-11/WRC0123개포동길D/dsc00074.jpg,,,,,/2006-08-11/WRC0123개포동길D/dsc00073.jpg,,2018-04-30
WR(서울특별시 강남구)-[개포로]-상-10,3방향표지,203914.02,441777.85,/2018-01-08/WRC0123개포로U/12.논현로98.jpg,,,,,/2006-09-05/WRC0123U/WR(C0123)-개포동길-상-10.jpg,,2018-04-30
WR(서울특별시 노원구)-[한글비석로]-하-20,3방향표지,206663.82,460634.43,/2007-11-12/WRC0111D/WR(C0111)-한글비석길-하-20.jpg,,,,,/2007-11-12/WRC0111D/WR(C0111)-한글비석길-하-20(1).jpg,,2018-04-30
WR(서울특별시 노원구)-[한글비석로]-상-19,3방향표지,206663.82,460634.43,/2007-11-12/WRC0111U/WR(C0111)-한글비석길-상-19(1).jpg,,,,,/2007-11-12/WRC0111U/WR(C0111)-한글비석길-상-19.jpg,,2018-04-30
WR(서울특별시 노원구)-[한글비석로]-상-20,3방향예고표지,206725.92,460713.02,/2011-07-14/WRC0111한글비석길U/147-4.jpg,,,,,/2011-07-14/WRC0111한글비석길U/147-3.jpg,,2018-04-30
WR(서울특별시 노원구)-[한글비석로]-하-21,3방향예고표지,206726.65,460740.91,/2007-11-12/WRC0111D/WR(C0111)-한글비석길-하-21.jpg,,,,,/2007-11-12/WRC0111D/WR(C0111)-한글비석길-하-21(1).jpg,,2018-04-30
WR(서울특별시 노원구)-[중계로]-상-21,3방향표지,206722.55,460943.93,/2011-07-14/WRC0111한글비석길U/122-123-4.jpg,,,,,/2011-07-14/WRC0111한글비석길U/122-123-5.jpg,,2018-04-30
WR(서울특별시 종로구)-[고덕로]-하-1,3방향표지,215232,450591,/2011-12-23/WRC0125고덕로D/17-2.jpg,,,,,/2011-12-23/WRC0125고덕로D/17-1.jpg,,2018-04-30
WR(서울특별시 강동구)--하-2,3방향표지,215278.17,450642.61,/2011-12-23/WRC0125고덕로D/16-2.jpg,,,,,/2011-12-23/WRC0125고덕로D/16-1.jpg,,2018-04-30
WR(서울특별시 종로구)-[고덕로]-상-2,3방향표지,215216,450531,/2011-12-23/WRC0125고덕로U/15-2.jpg,,,,,/2011-12-23/WRC0125고덕로U/15-1.jpg,,2018-04-30
WR(서울특별시 종로구)-[상일로12길]-상-1,3방향표지,215260,450541,/2011-12-23/WRC0125고덕로U/14-2.jpg,,,,,/2011-12-23/WRC0125고덕로U/14-1.jpg,,2018-04-30
WR(서울특별시 종로구)-[상일로12길]-하-1,3방향예고표지,215275,450418,/2011-12-23/WRC01253단지내도로D/13-2.jpg,,,,,/2011-12-23/WRC01253단지내도로D/13-1.jpg,,2018-04-30
WR(서울특별시 종로구)-[상일로12길]-상-2,2방향예고표지,215239,450401,/2011-12-23/WRC01253단지내도로U/12-2.jpg,,,,,/2011-12-23/WRC01253단지내도로U/12-1.jpg,,2018-04-30
WR(서울특별시 종로구)-[상일로12길]-상-4,2방향표지,215304,450231,/2011-12-23/WRC01253단지진입도로U/10-2.jpg,,,,,/2011-12-23/WRC01253단지진입도로U/10-1.jpg,,2018-04-30
WR(서울특별시 종로구)-[상일로12길]-상-3,2방향표지,215318,450196,/2011-12-23/WRC01253단지진입도로U/9-2.jpg,,,,,/2011-12-23/WRC01253단지진입도로U/9-1.jpg,,2018-04-30
WR(서울특별시 노원구)-[월계로]-하-10,3방향예고표지,204459.5,458141.31,/2006-08-08/WRC0111월계로D/6.12(37-근).jpg,,,,,/2006-08-08/WRC0111월계로D/6.12(37-원).jpg,,2018-04-30
WR(서울특별시 노원구)-[월계로]-상-8,3방향예고표지,204736.69,458290.31,/2006-08-08/WRC0111월계로U/6.12(38-근).jpg,,,,,/2006-08-08/WRC0111월계로U/6.12(38-원).jpg,,2018-04-30
WR(서울특별시 노원구)-[월계로]-상-9,3방향표지,204834.37,458369.72,/2006-08-08/WRC0111월계로U/6.12(39-전-근).jpg,,,,,/2006-08-08/WRC0111월계로U/6.12(39-전-원).jpg,,2018-04-30
WR(서울특별시 노원구)-[월계로]-하-12,3방향표지,204834.37,458369.72,/2006-08-08/WRC0111월계로D/6.12(39-후-근).jpg,,,,,/2006-08-08/WRC0111월계로D/6.12(39-후-원).jpg,,2018-04-30
WR(서울특별시 노원구)-[월계로]-상-10,1방향표지,204922.56,458438.25,/2006-08-08/WRC0111월계로U/6.12(40-근).jpg,,,,,/2006-08-08/WRC0111월계로U/6.12(40-원).jpg,,2018-04-30
UR(서울특별시)-[중대로]-상-3,3방향예고표지,209695.25,443132.97,/2011-04-12/URC0100중대로U/2(1).jpg,,,,,/2011-04-12/URC0100중대로U/1(1).jpg,,2018-04-30
WR(서울특별시 송파구)-[문정로]-하-8,2방향예고표지,210954.53,442653.91,/2012-11-23/WRC0124문정로D/wr-문정로-하-8 후 1.jpg,,,,,/2012-11-23/WRC0124문정로D/wr-문정로-하-8 후 원거리.jpg,,2018-04-30
UR(서울특별시)-[마포대로]-상-3,3방향표지,195567.43,448964.15,/2010-06-30/WRC0114마포로U/4-마포로 상3 근.jpg,,,,,/2010-06-30/WRC0114마포로U/4-마포로 상3 원.jpg,,2018-04-30
WR(서울특별시 송파구)-[문정로]-하-3,3방향표지,211542.61,442909.57,/2011-10-12/WRC0124문정동길D/문정로 문정 삼성래미안@107동 앞후.jpg,,,,,/2011-10-12/WRC0124문정동길D/문정로 문정 삼성래미안@107동 앞원거리(1).jpg,,2018-04-30
WR(서울특별시 송파구)-[문정로]-상-3,3방향표지,211542.61,442909.57,/2011-10-12/WRC0124문정동길U/문정로 문정 삼성래미안@107동 앞뒷면후.jpg,,,,,/2011-10-12/WRC0124문정동길U/문정로 문정 삼성래미안@107동 앞뒷면후원거리(1).jpg,,2018-04-30
WR(서울특별시 송파구)-[문정로]-상-4,3방향표지,211483.52,442904.23,/2011-10-12/WRC0124문정동길U/문정로 문정동 문정중학교 앞후.jpg,,,,,/2011-10-12/WRC0124문정동길U/문정로 문정동 문정중학교 앞원거리(1).jpg,,2018-04-30
WR(서울특별시 종로구)-[상일로10길]-상-1,2방향표지,215317,449882,/2017-12-26/WRC0101상일로10길U/2.gif,,,,,/2011-12-23/WRC01253단지진입도로U/2-1.jpg,,2018-04-30
WR(서울특별시 종로구)-[상일로10길]-상-2,2방향표지,215355,449890,/2011-12-23/WRC01253단지진입도로U/5-2.jpg,,,,,/2011-12-23/WRC01253단지진입도로U/5-1.jpg,,2018-04-30
WR(서울특별시 노원구)-[초안산로]-하-8,2방향예고표지,204775.17,458579.2,/2006-08-08/WRC0111초안산길D/6.12(35-근).jpg,,,,,/2006-08-08/WRC0111초안산길D/6.12(35-원).jpg,,2018-04-30
WR(서울특별시 노원구)-[초안산로]-하-9,3방향표지,204856.79,458469.12,/2006-08-08/WRC0111초안산길D/6.12(36-근).jpg,,,,,/2006-08-08/WRC0111초안산길D/6.12(36-원).jpg,,2018-04-30
WR(서울특별시 강남구)-[개포로]-하-4,3방향표지,204698.86,442140.04,/2006-08-11/WRC0123개포동길D/dsc00066.jpg,,,,,/2006-08-11/WRC0123개포동길D/dsc00065.jpg,,2018-04-30
WR(서울특별시 양천구)--상-37,3방향표지,189797.35,448370.04,/2006-08-11/WRC0115목동동로U/10.목동동로-35-2.jpg,,,,,/2006-08-11/WRC0115목동동로U/10.목동동로-35-1.jpg,,2018-04-30
UR(서울특별시)-[월드컵북로]-상-21,3방향표지,190025.08,453110.36,/2010-04-13/WRC0114상암동길U/18-상암동길 상34 근.jpg,,,,,/2010-04-13/WRC0114상암동길U/18-상암동길 상34 원.jpg,,2018-04-30
WR(서울특별시 양천구)--상-38,2방향표지,189783.98,448400.77,/2006-08-11/WRC0115목동동로U/10.목동동로-36-2.jpg,,,,,/2006-08-11/WRC0115목동동로U/10.목동동로-36-1.jpg,,2018-04-30
WR(서울특별시 양천구)-[목동동로]-하-5,1방향표지,188779.07,447130.11,/2007-12-28/WRC0115D/WR(C0115)-목동동로-하-5(1).jpg,,,,,/2007-12-28/WRC0115D/WR(C0115)-목동동로-하-5.jpg,,2018-04-30
WR(서울특별시 양천구)-[목동동로]-상-39,3방향표지,188956.67,447050.73,/2007-07-06/WRC0115U/WR(C0115)-목동동로-상-39.jpg,,,,,/2006-08-11/WRC0115목동동로U/10.목동동로-41-1.jpg,,2018-04-30
WR(서울특별시 양천구)-[신목로]-하-6,3방향표지,189060.2,447010.83,/2006-08-11/WRC0115목동동로D/10.목동동로-42-2.jpg,,,,,/2006-08-11/WRC0115목동동로D/10.목동동로-42-1.jpg,,2018-04-30
WR(서울특별시 강남구)-[개포로]-상-9,3방향예고표지,204075.85,441814.85,/2018-01-08/WRC0123개포로U/11.개포로217.jpg,,,,,/2006-08-11/WRC0123개포동길U/dsc00067.jpg,,2018-04-30
WR(서울특별시 양천구)-[목동동로]-상-40,2지명이정표지,187598.61,445786.95,/2006-08-11/WRC0115목동동로U/10.목동동로-37-2.jpg,,,,,/2006-08-11/WRC0115목동동로U/10.목동동로-37-1.jpg,,2018-04-30
UR(서울특별시)-[월드컵북로]-상-27,3방향예고표지,189651.29,453393.98,/2011-01-20/WRC0114상암동길U/상암동길 상2 근.jpg,,,,,/2011-01-20/WRC0114상암동길U/상암동길 상2 원.jpg,,2018-04-30
WR(서울특별시 양천구)-[목동로3길]-상-7,3방향표지,188389.16,445733.57,/2006-08-23/WRC0115계남길U/20.계남길-10-2.jpg,,,,,/2006-08-23/WRC0115계남길U/20.계남길-10-1.jpg,,2018-04-30
UR(서울특별시)-51[NO_NAME]-상-35,3방향표지,202949.72,447377.73,/2017-11-17/URC010051NO_NAMEU/188.jpg,,,,,/2006-09-01/URC010051U/UR(C0100)-51언주로-상-35.jpg,,2018-04-30
RR-23[청계산로]-상-291,3방향표지,205031.24,438127.73,/2001-11-25/국가지원지방도23북남/국가지원지방도-23-북남-10092근거리1.jpg,,,,,/2001-11-25/국가지원지방도23북남/국가지원지방도-23-북남-10092원거리.jpg,,2018-04-30
RR-23[강남대로8길]-상-297,3방향예고표지,203572.33,440606.77,/2008-01-07/RR23U/RR-23-상-297.jpg,,,,,/2008-01-07/RR23U/RR-23-상-297(1).jpg,,2018-04-30
RR-308[헌릉로]-상-13,도계표지,211598.35,440690.27,,,,,,/2002-07-03/RR308U/RR-308-상-13.jpg,,2018-04-30
ER-171[용인서울고속도로]-하-135,자동차전용도로표지(430-1),208050.28,440202.83,/2011-02-26/ER000171D/크기변환_헌릉ic r-e자동차전용도로 표지판-2(1).jpg,,,,,/2011-02-26/ER000171D/크기변환_헌릉ic r-e자동차전용도로 표지판-2 (1)(1).jpg,,2018-04-30
UR(서울특별시)-[남부순환로]-하-37,1방향표지,191063.97,441853.61,/2013-06-10/URC0100남부순환로D/4.jpg,,,,,,,2018-04-30
WR(서울특별시 금천구)-[범안로]-하-2,3방향표지,190825,440468,/2013-06-11/WRC0118범안로U/3.jpg,,,,,,,2018-04-30
WR(서울특별시 금천구)-[범안로]-상-5,3방향표지,190825,440468,/2017-12-06/WRC0118범안로U/20171120_103921.jpg,,,,,,,2018-04-30
UR(서울특별시)-51[도봉로]-하-10,3방향예고표지,203807.77,463434.12,/2006-08-18/WRC0110도봉로D/하9도봉1동616-15(근경).jpg,,,,,/2006-08-18/WRC0110도봉로D/하9도봉1동616-15(원경).jpg,,2018-04-30
WR(서울특별시 은평구)-[서오릉로]-하-2,3방향예고표지,193321,455698.25,/2006-07-04/WRC0112서오릉로U/사진18(서오릉로-18-근거리).jpg,,,,,/2006-07-04/WRC0112서오릉로U/사진18(서오릉로-18-원거리).jpg,,2018-04-30
WR(서울특별시 은평구)-[서오릉로]-상-2,3방향예고표지,193302,455701.91,/2006-07-04/WRC0112서오릉로U/사진1(서오릉로-1-근거리).jpg,,,,,/2006-07-04/WRC0112서오릉로U/사진1(서오릉로-1-원거리).jpg,,2018-04-30
WR(서울특별시 종로구)-[송이로]-하-1,3방향표지,210832.29,443684.77,/2011-10-13/WR장지동길D/송이 가락동 경찰병원사거리후.jpg,,,,,/2011-10-13/WR장지동길D/송이 가락동 경찰병원앞사거리원거리.jpg,,2018-04-30
